sourceInstance,targetInstance,linkTypeName,sourceObjectType,targetObjectType,linkTypeCategory,source_url
TSMC - Fab 21 Phase 2 (Arizona) project capital expenditure (SEMI WFF),TSMC - Fab 21 Phase 2 (Arizona),资本开支统计对象晶圆制造工厂,资本开支,晶圆制造工厂,统计对象,SEMI_WFF_2026_1Q.xlsx#Project Spending
TSMC - Fab 25 Phase 1 project capital expenditure (SEMI WFF),TSMC - Fab 25 Phase 1,资本开支统计对象晶圆制造工厂,资本开支,晶圆制造工厂,统计对象,SEMI_WFF_2026_1Q.xlsx#Project Spending
TSMC - Fab 25 Phase 2 project capital expenditure (SEMI WFF),TSMC - Fab 25 Phase 2,资本开支统计对象晶圆制造工厂,资本开支,晶圆制造工厂,统计对象,SEMI_WFF_2026_1Q.xlsx#Project Spending
TSMC - Fab 21 Phase 3 (Arizona) project capital expenditure (SEMI WFF),TSMC - Fab 21 Phase 3 (Arizona),资本开支统计对象晶圆制造工厂,资本开支,晶圆制造工厂,统计对象,SEMI_WFF_2026_1Q.xlsx#Project Spending
TSMC - Fab 23 Phase 3 project capital expenditure (SEMI WFF),TSMC - Fab 23 Phase 3,资本开支统计对象晶圆制造工厂,资本开支,晶圆制造工厂,统计对象,SEMI_WFF_2026_1Q.xlsx#Company Detail
TSMC - Fab 20 Phase 3 project capital expenditure (SEMI WFF),TSMC - Fab 20 Phase 3,资本开支统计对象晶圆制造工厂,资本开支,晶圆制造工厂,统计对象,SEMI_WFF_2026_1Q.xlsx#Project Spending
TSMC - Fab 20 Phase 4 project capital expenditure (SEMI WFF),TSMC - Fab 20 Phase 4,资本开支统计对象晶圆制造工厂,资本开支,晶圆制造工厂,统计对象,SEMI_WFF_2026_1Q.xlsx#Project Spending
TSMC - Fab 18 Phase 9 project capital expenditure (SEMI WFF),TSMC - Fab 18 Phase 9,资本开支统计对象晶圆制造工厂,资本开支,晶圆制造工厂,统计对象,SEMI_WFF_2026_1Q.xlsx#Project Spending
TSMC - Fab 23 Phase 2 (JASM P2) project capital expenditure (SEMI WFF),TSMC - Fab 23 Phase 2 (JASM P2),资本开支统计对象晶圆制造工厂,资本开支,晶圆制造工厂,统计对象,SEMI_WFF_2026_1Q.xlsx#Project Spending
TSMC - Fab 22 Phase 3 project capital expenditure (SEMI WFF),TSMC - Fab 22 Phase 3,资本开支统计对象晶圆制造工厂,资本开支,晶圆制造工厂,统计对象,SEMI_WFF_2026_1Q.xlsx#Project Spending
TSMC - Fab 22 Phase 4 project capital expenditure (SEMI WFF),TSMC - Fab 22 Phase 4,资本开支统计对象晶圆制造工厂,资本开支,晶圆制造工厂,统计对象,SEMI_WFF_2026_1Q.xlsx#Project Spending
TSMC - Fab 24 - ESMC Phase 1 (12/16nm) project capital expenditure (SEMI WFF),TSMC - Fab 24 - ESMC Phase 1 (12/16nm),资本开支统计对象晶圆制造工厂,资本开支,晶圆制造工厂,统计对象,SEMI_WFF_2026_1Q.xlsx#Company Detail
TSMC - Fab 21 Phase 6 (Arizona) project capital expenditure (SEMI WFF),TSMC - Fab 21 Phase 6 (Arizona),资本开支统计对象晶圆制造工厂,资本开支,晶圆制造工厂,统计对象,SEMI_WFF_2026_1Q.xlsx#Company Detail
TSMC - Fab 25 Phase 3 project capital expenditure (SEMI WFF),TSMC - Fab 25 Phase 3,资本开支统计对象晶圆制造工厂,资本开支,晶圆制造工厂,统计对象,SEMI_WFF_2026_1Q.xlsx#Project Spending
TSMC - Fab 25 Phase 4 project capital expenditure (SEMI WFF),TSMC - Fab 25 Phase 4,资本开支统计对象晶圆制造工厂,资本开支,晶圆制造工厂,统计对象,SEMI_WFF_2026_1Q.xlsx#Project Spending
TSMC - Fab 21 Phase 4 (Arizona) project capital expenditure (SEMI WFF),TSMC - Fab 21 Phase 4 (Arizona),资本开支统计对象晶圆制造工厂,资本开支,晶圆制造工厂,统计对象,SEMI_WFF_2026_1Q.xlsx#Project Spending
TSMC - Fab 22 Phase 5 project capital expenditure (SEMI WFF),TSMC - Fab 22 Phase 5,资本开支统计对象晶圆制造工厂,资本开支,晶圆制造工厂,统计对象,SEMI_WFF_2026_1Q.xlsx#Project Spending
TSMC - Fab 21 Phase 5 (Arizona) project capital expenditure (SEMI WFF),TSMC - Fab 21 Phase 5 (Arizona),资本开支统计对象晶圆制造工厂,资本开支,晶圆制造工厂,统计对象,SEMI_WFF_2026_1Q.xlsx#Company Detail
Tyntek Corporation - Kejung Plant (new Chunan fab) project capital expenditure (SEMI WFF),Tyntek Corporation - Kejung Plant (new Chunan fab),资本开支统计对象晶圆制造工厂,资本开支,晶圆制造工厂,统计对象,SEMI_WFF_2026_1Q.xlsx#Project Spending
UMC - Fab 6A GaN Line (Wavetek) project capital expenditure (SEMI WFF),UMC - Fab 6A GaN Line (Wavetek),资本开支统计对象晶圆制造工厂,资本开支,晶圆制造工厂,统计对象,SEMI_WFF_2026_1Q.xlsx#Company Detail
UMC - UMC new Japan 300mm Fab project capital expenditure (SEMI WFF),UMC - UMC new Japan 300mm Fab,资本开支统计对象晶圆制造工厂,资本开支,晶圆制造工厂,统计对象,SEMI_WFF_2026_1Q.xlsx#Company Detail
UMC - Fab 8S project capital expenditure (SEMI WFF),UMC - Fab 8S,资本开支统计对象晶圆制造工厂,资本开支,晶圆制造工厂,统计对象,SEMI_WFF_2026_1Q.xlsx#Project Spending
UMC - Fab 8D project capital expenditure (SEMI WFF),UMC - Fab 8D,资本开支统计对象晶圆制造工厂,资本开支,晶圆制造工厂,统计对象,SEMI_WFF_2026_1Q.xlsx#Project Spending
UMC - Fab 8C project capital expenditure (SEMI WFF),UMC - Fab 8C,资本开支统计对象晶圆制造工厂,资本开支,晶圆制造工厂,统计对象,SEMI_WFF_2026_1Q.xlsx#Project Spending
UniCompound Semiconductor Corporation - GaAs fab project capital expenditure (SEMI WFF),UniCompound Semiconductor Corporation - GaAs fab,资本开支统计对象晶圆制造工厂,资本开支,晶圆制造工厂,统计对象,SEMI_WFF_2026_1Q.xlsx#Company Detail
Unisonic Technologies - Fushun Gaoxin Fab1 project capital expenditure (SEMI WFF),Unisonic Technologies - Fushun Gaoxin Fab1,资本开支统计对象晶圆制造工厂,资本开支,晶圆制造工厂,统计对象,SEMI_WFF_2026_1Q.xlsx#Project Spending
"United Nova Technology (UNT, was SMEC, was SMIC Shaoxing) - Fab 1 (UNT Phase 1) project capital expenditure (SEMI WFF)","United Nova Technology (UNT, was SMEC, was SMIC Shaoxing) - Fab 1 (UNT Phase 1)",资本开支统计对象晶圆制造工厂,资本开支,晶圆制造工厂,统计对象,SEMI_WFF_2026_1Q.xlsx#Project Spending
UTC Aerospace Systems - Goodrich Aerospace project capital expenditure (SEMI WFF),UTC Aerospace Systems - Goodrich Aerospace,资本开支统计对象晶圆制造工厂,资本开支,晶圆制造工厂,统计对象,SEMI_WFF_2026_1Q.xlsx#Company Detail
Vanguard International Semiconductor (VIS) - Fab VS1 (was GF Fab 3E) project capital expenditure (SEMI WFF),Vanguard International Semiconductor (VIS) - Fab VS1 (was GF Fab 3E),资本开支统计对象晶圆制造工厂,资本开支,晶圆制造工厂,统计对象,SEMI_WFF_2026_1Q.xlsx#Project Spending
Vanguard International Semiconductor (VIS) - VSMC (VIS & NXP JV) project capital expenditure (SEMI WFF),Vanguard International Semiconductor (VIS) - VSMC (VIS & NXP JV),资本开支统计对象晶圆制造工厂,资本开支,晶圆制造工厂,统计对象,SEMI_WFF_2026_1Q.xlsx#Project Spending
Vedanta - Dholera Wafer Fab project capital expenditure (SEMI WFF),Vedanta - Dholera Wafer Fab,资本开支统计对象晶圆制造工厂,资本开支,晶圆制造工厂,统计对象,SEMI_WFF_2026_1Q.xlsx#Project Spending
Western Digital - San Jose project capital expenditure (SEMI WFF),Western Digital - San Jose,资本开支统计对象晶圆制造工厂,资本开支,晶圆制造工厂,统计对象,SEMI_WFF_2026_1Q.xlsx#Company Detail
Win Semiconductor Corp. - Fab B project capital expenditure (SEMI WFF),Win Semiconductor Corp. - Fab B,资本开支统计对象晶圆制造工厂,资本开支,晶圆制造工厂,统计对象,SEMI_WFF_2026_1Q.xlsx#Company Detail
Win Semiconductor Corp. - Fab A project capital expenditure (SEMI WFF),Win Semiconductor Corp. - Fab A,资本开支统计对象晶圆制造工厂,资本开支,晶圆制造工厂,统计对象,SEMI_WFF_2026_1Q.xlsx#Company Detail
Winbond Electronic Corporation - Lujhu fab (Phase 2) project capital expenditure (SEMI WFF),Winbond Electronic Corporation - Lujhu fab (Phase 2),资本开支统计对象晶圆制造工厂,资本开支,晶圆制造工厂,统计对象,SEMI_WFF_2026_1Q.xlsx#Project Spending
Winbond Electronic Corporation - Lujhu fab (Phase 3) project capital expenditure (SEMI WFF),Winbond Electronic Corporation - Lujhu fab (Phase 3),资本开支统计对象晶圆制造工厂,资本开支,晶圆制造工厂,统计对象,SEMI_WFF_2026_1Q.xlsx#Company Detail
Wingtech - Shanghai fab project capital expenditure (SEMI WFF),Wingtech - Shanghai fab,资本开支统计对象晶圆制造工厂,资本开支,晶圆制造工厂,统计对象,SEMI_WFF_2026_1Q.xlsx#Project Spending
"Wolfspeed - MVF Fab (was Mohawk Valley Fab, was SiC Fab or Utica Fab) project capital expenditure (SEMI WFF)","Wolfspeed - MVF Fab (was Mohawk Valley Fab, was SiC Fab or Utica Fab)",资本开支统计对象晶圆制造工厂,资本开支,晶圆制造工厂,统计对象,SEMI_WFF_2026_1Q.xlsx#Project Spending
Wolfspeed - North Fab (Building 21) project capital expenditure (SEMI WFF),Wolfspeed - North Fab (Building 21),资本开支统计对象晶圆制造工厂,资本开支,晶圆制造工厂,统计对象,SEMI_WFF_2026_1Q.xlsx#Company Detail
Wuhan Chuxing Technology - Fab 2 project capital expenditure (SEMI WFF),Wuhan Chuxing Technology - Fab 2,资本开支统计对象晶圆制造工厂,资本开支,晶圆制造工厂,统计对象,SEMI_WFF_2026_1Q.xlsx#Project Spending
Xaar - Huntingdon fab project capital expenditure (SEMI WFF),Xaar - Huntingdon fab,资本开支统计对象晶圆制造工厂,资本开支,晶圆制造工厂,统计对象,SEMI_WFF_2026_1Q.xlsx#Company Detail
X-FAB Silicon Foundries - Erfurt MEMS (Fab4Micro) project capital expenditure (SEMI WFF),X-FAB Silicon Foundries - Erfurt MEMS (Fab4Micro),资本开支统计对象晶圆制造工厂,资本开支,晶圆制造工厂,统计对象,SEMI_WFF_2026_1Q.xlsx#Project Spending
"Xian Weiguang Science & Technology Co., Ltd - Factory 877 project capital expenditure (SEMI WFF)","Xian Weiguang Science & Technology Co., Ltd - Factory 877",资本开支统计对象晶圆制造工厂,资本开支,晶圆制造工厂,统计对象,SEMI_WFF_2026_1Q.xlsx#Company Detail
Xiver - MiPlaza project capital expenditure (SEMI WFF),Xiver - MiPlaza,资本开支统计对象晶圆制造工厂,资本开支,晶圆制造工厂,统计对象,SEMI_WFF_2026_1Q.xlsx#Company Detail
"Xiyue Electronics Technology Co., Ltd. (XETC) - Fab 1 project capital expenditure (SEMI WFF)","Xiyue Electronics Technology Co., Ltd. (XETC) - Fab 1",资本开支统计对象晶圆制造工厂,资本开支,晶圆制造工厂,统计对象,SEMI_WFF_2026_1Q.xlsx#Company Detail
XMC - Fab 12C project capital expenditure (SEMI WFF),XMC - Fab 12C,资本开支统计对象晶圆制造工厂,资本开支,晶圆制造工厂,统计对象,SEMI_WFF_2026_1Q.xlsx#Project Spending
"Yangzhou Genesis Microelectronics Co., Ltd - 4"" line project capital expenditure (SEMI WFF)","Yangzhou Genesis Microelectronics Co., Ltd - 4"" line",资本开支统计对象晶圆制造工厂,资本开支,晶圆制造工厂,统计对象,SEMI_WFF_2026_1Q.xlsx#Company Detail
"Yangzhou Genesis Semiconductor Fabricate Co. Ltd - 4"" line project capital expenditure (SEMI WFF)","Yangzhou Genesis Semiconductor Fabricate Co. Ltd - 4"" line",资本开支统计对象晶圆制造工厂,资本开支,晶圆制造工厂,统计对象,SEMI_WFF_2026_1Q.xlsx#Company Detail
"Yangzhou Genesis Semiconductor Fabricate Co. Ltd - 6"" line project capital expenditure (SEMI WFF)","Yangzhou Genesis Semiconductor Fabricate Co. Ltd - 6"" line",资本开支统计对象晶圆制造工厂,资本开支,晶圆制造工厂,统计对象,SEMI_WFF_2026_1Q.xlsx#Company Detail
Yangzhou Yangjie Electronic Technology - Runau Line project capital expenditure (SEMI WFF),Yangzhou Yangjie Electronic Technology - Runau Line,资本开支统计对象晶圆制造工厂,资本开支,晶圆制造工厂,统计对象,SEMI_WFF_2026_1Q.xlsx#Company Detail
Yangzhou Yangjie Electronic Technology - Jiechuwei 6inch SiC line project capital expenditure (SEMI WFF),Yangzhou Yangjie Electronic Technology - Jiechuwei 6inch SiC line,资本开支统计对象晶圆制造工厂,资本开支,晶圆制造工厂,统计对象,SEMI_WFF_2026_1Q.xlsx#Project Spending
Yea Shin Technology - Taoyuan fab project capital expenditure (SEMI WFF),Yea Shin Technology - Taoyuan fab,资本开支统计对象晶圆制造工厂,资本开支,晶圆制造工厂,统计对象,SEMI_WFF_2026_1Q.xlsx#Company Detail
YES PowerTechnix (YEST) - Research/Manufacturing Center 4-inch line project capital expenditure (SEMI WFF),YES PowerTechnix (YEST) - Research/Manufacturing Center 4-inch line,资本开支统计对象晶圆制造工厂,资本开支,晶圆制造工厂,统计对象,SEMI_WFF_2026_1Q.xlsx#Company Detail
"YMTC (Yangtze Memory Technology Co., Ltd.) - Fab C project capital expenditure (SEMI WFF)","YMTC (Yangtze Memory Technology Co., Ltd.) - Fab C",资本开支统计对象晶圆制造工厂,资本开支,晶圆制造工厂,统计对象,SEMI_WFF_2026_1Q.xlsx#Project Spending
Yokogawa Electric - YMF Komagane plant project capital expenditure (SEMI WFF),Yokogawa Electric - YMF Komagane plant,资本开支统计对象晶圆制造工厂,资本开支,晶圆制造工厂,统计对象,SEMI_WFF_2026_1Q.xlsx#Company Detail
Zensemi - Zensemi Fab1 project capital expenditure (SEMI WFF),Zensemi - Zensemi Fab1,资本开支统计对象晶圆制造工厂,资本开支,晶圆制造工厂,统计对象,SEMI_WFF_2026_1Q.xlsx#Project Spending
Zhejiang Starshine Semiconductor - Fab 1 project capital expenditure (SEMI WFF),Zhejiang Starshine Semiconductor - Fab 1,资本开支统计对象晶圆制造工厂,资本开支,晶圆制造工厂,统计对象,SEMI_WFF_2026_1Q.xlsx#Project Spending
Zhuhai Hauxin Microeletronics - HXM Fab1 project capital expenditure (SEMI WFF),Zhuhai Hauxin Microeletronics - HXM Fab1,资本开支统计对象晶圆制造工厂,资本开支,晶圆制造工厂,统计对象,SEMI_WFF_2026_1Q.xlsx#Project Spending
Zhuzhou CRRC Times Electric - Zhuzhou new 200mm line project capital expenditure (SEMI WFF),Zhuzhou CRRC Times Electric - Zhuzhou new 200mm line,资本开支统计对象晶圆制造工厂,资本开支,晶圆制造工厂,统计对象,SEMI_WFF_2026_1Q.xlsx#Project Spending
Zhuzhou CRRC Times Electric - 8-inch line project capital expenditure (SEMI WFF),Zhuzhou CRRC Times Electric - 8-inch line,资本开支统计对象晶圆制造工厂,资本开支,晶圆制造工厂,统计对象,SEMI_WFF_2026_1Q.xlsx#Project Spending
Zhuzhou CRRC Times Electric - 6-inch (Line 3) project capital expenditure (SEMI WFF),Zhuzhou CRRC Times Electric - 6-inch (Line 3),资本开支统计对象晶圆制造工厂,资本开支,晶圆制造工厂,统计对象,SEMI_WFF_2026_1Q.xlsx#Company Detail
